dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,dwin,stcpb,dtcpb,tcprtt,synack,ackdat,smeansz,dmeansz,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports
0.000150,tcp,-,SYN,56,52,56,52,0,29,0,2986.666667,2773.333333,4,0,0.008000,0.150000,0.007999,0.149978,5792,5792,3217725476,3217385313,0,0,0,271,271,0,0,2,986,92,2,2,14,0,0,0,92,2,0
0.000004,tcp,-,ACK,52,52,52,52,0E+6,32,0,104000.000000,104000.000000,0,0,0.150000,0.004000,0.149978,0.003999,5792,5792,3217385313,3217725477,1424219881.926191,0,1424219881.926191,271,271,0,0,3,941,100,3,3,23,0,0,0,100,3,0
0.062062,tcp,-,ACK,52,48,52,48,0,31,0,6.702974,6.187361,4,0,0.004000,62.062000,0.003999,62.053042,5792,16383,3217385313,3217725477,0,0,0,271,271,0,0,4,942,100,4,4,24,0,0,0,100,4,0
0.000009,tcp,http,SYN,48,48,48,48,0E+6,63,0,42666.666667,42666.666667,0,0,62.062000,0.009000,62.053042,0.008999,16383,16383,2254242429,0,0,0,0,271,271,0,0,167,987,100,100,1,83,0,0,1,100,41,0
0.021809,tcp,http,SYN,48,48,48,48,0E+6,62,0,17.607410,17.607410,0,0,0.009000,21.809000,0.008999,21.805853,16383,16383,2254242429,0,0,0,0,271,271,0,0,168,988,100,100,2,84,0,0,1,100,42,0
0.000008,tcp,-,SYN,48,48,48,48,0E+6,253,0,48000.000000,48000.000000,0,0,21.809000,0.008000,21.805853,0.007999,16383,16383,2445109484,2254242430,0,0,0,271,271,0,0,1,475,100,1,100,45,0,0,0,91,1,0
0.015295,tcp,-,SYN,48,56,48,56,4184.373978424321673749591370,252,0,25.106244,29.290618,0,8,0.008000,15.295000,0.007999,15.292794,16383,5792,2445109484,2254242430,0,0,0,271,271,0,0,2,476,100,2,100,46,0,0,0,92,2,0
0.000009,tcp,ssh,SYN,56,56,56,56,0E+6,32,0,49777.777778,49777.777778,0,0,15.295000,0.009000,15.292794,0.008999,5792,5792,1131999461,0,0,0,0,271,271,0,0,1,989,100,1,1,19,0,0,0,100,9,0
0.000576,tcp,ssh,SYN,56,56,56,56,0E+6,31,0,777.777778,777.777778,0,0,0.009000,0.576000,0.008999,0.575917,5792,5792,1131999461,0,0,0,0,271,271,0,0,2,990,100,2,2,20,0,0,0,100,10,0
0.000007,tcp,-,SYN,56,56,56,56,0E+6,30,0,64000.000000,64000.000000,0,0,0.576000,0.007000,0.575917,0.006999,5792,5792,1132303424,1131999462,0,0,0,271,271,0,0,1,991,85,1,1,11,0,0,0,93,1,0
0.000159,tcp,-,SYN,56,52,56,52,0,29,0,2817.610063,2616.352201,4,0,0.007000,0.159000,0.006999,0.158977,5792,5792,1132303424,1131999462,0,0,0,271,271,0,0,2,992,86,2,2,12,0,0,0,94,2,0
0.000004,tcp,ssh,ACK,52,52,52,52,0E+6,32,0,104000.000000,104000.000000,0,0,0.159000,0.004000,0.158977,0.003999,5792,5792,1131999462,1132303425,1424219882.026129,0,1424219882.026129,270,270,0,0,3,943,100,3,3,21,0,0,0,100,11,0
0.033647,tcp,ssh,ACK,52,48,52,48,0,31,0,12.363658,11.412607,4,0,0.004000,33.647000,0.003999,33.642150,5792,16383,1131999462,1132303425,1424219882.026133,0,1424219882.026133,270,270,0,0,4,944,100,4,4,22,0,0,0,100,12,0
0.000009,tcp,http,ACK,48,48,48,48,0E+6,63,0,42666.666667,42666.666667,0,0,33.647000,0.009000,33.642150,0.008999,16383,16383,2254242430,2445109485,1424219882.059780,0,1424219882.059780,270,270,1,0,169,945,100,100,3,85,0,0,1,100,43,0
0.059906,tcp,http,ACK,48,257,48,257,27910.39294895336026441424899,62,0,6.410042,34.320435,0,209,0.009000,59.906000,0.008999,59.897368,16383,16383,2254242430,2445109485,1424219882.059789,0,1424219882.059789,270,270,1,0,170,946,100,100,4,86,0,0,1,100,44,0
0.000010,tcp,http,PSH,257,257,257,257,0E+6,63,0,205600.000000,205600.000000,0,0,59.906000,0.010000,59.897368,0.009999,16383,16383,2254242430,2445109485,1424219882.119695,0,1424219882.119695,270,270,1,0,171,291,100,100,5,87,0,0,1,100,45,0
0.005675,tcp,http,PSH,257,56,257,56,0,62,0,362.290749,78.942731,201,0,0.010000,5.675000,0.009999,5.674183,16383,5792,2254242430,2445109485,0,0,0,270,270,1,0,172,292,100,100,6,88,0,0,1,100,46,0
0.000009,tcp,-,SYN,56,56,56,56,0E+6,32,0,49777.777778,49777.777778,0,0,5.675000,0.009000,5.674183,0.008999,5792,5792,3341580529,0,0,0,0,270,270,0,0,1,993,100,1,1,7,0,0,0,100,1,0
0.000610,tcp,-,SYN,56,56,56,56,0E+6,31,0,734.426230,734.426230,0,0,0.009000,0.610000,0.008999,0.609912,5792,5792,3341580529,0,0,0,0,270,270,0,0,2,994,100,2,2,8,0,0,0,100,2,0
0.000008,tcp,-,SYN,56,56,56,56,0E+6,30,0,56000.000000,56000.000000,0,0,0.610000,0.008000,0.609912,0.007999,5792,5792,1192315177,3341580530,0,0,0,270,270,0,0,1,995,93,1,1,5,0,0,0,93,1,0
0.000148,tcp,-,SYN,56,52,56,52,0,29,0,3027.027027,2810.810811,4,0,0.008000,0.148000,0.007999,0.147979,5792,5792,1192315177,3341580530,0,0,0,270,270,0,0,2,996,94,2,2,6,0,0,0,94,2,0
0.000004,tcp,-,ACK,52,52,52,52,0E+6,32,0,104000.000000,104000.000000,0,0,0.148000,0.004000,0.147979,0.003999,5792,5792,3341580530,1192315178,1424219882.126155,0,1424219882.126155,270,270,0,0,3,947,100,3,3,9,0,0,0,100,3,0
0.049999,tcp,-,ACK,52,367,52,367,50401.00802016040320806416128,31,0,8.320166,58.721174,0,315,0.004000,49.999000,0.003999,49.991804,5792,16383,3341580530,1192315178,1424219882.126159,0,1424219882.126159,270,270,0,0,4,948,100,4,4,10,0,0,0,100,4,0
0.000011,tcp,-,ACK,367,367,367,367,0E+6,253,0,266909.090909,266909.090909,0,0,49.999000,0.011000,49.991804,0.010998,16383,16383,2445109485,2254242647,1424219882.176158,0,1424219882.176158,270,270,0,327,3,2311,100,3,100,47,0,0,0,93,3,0
0.049213,tcp,-,ACK,367,56,367,56,0,252,0,59.659033,9.103286,311,0,0.011000,49.213000,0.010998,49.205919,16383,5792,2445109485,2254242647,0,0,0,270,270,0,327,4,2312,100,4,100,48,0,0,0,94,4,0
0.000009,tcp,-,SYN,56,56,56,56,0E+6,32,0,49777.777778,49777.777778,0,0,49.213000,0.009000,49.205919,0.008999,5792,5792,1251999392,0,0,0,0,270,270,0,0,1,997,100,1,1,19,0,0,0,100,1,0
0.000810,tcp,-,SYN,56,56,56,56,0E+6,31,0,553.086420,553.086420,0,0,0.009000,0.810000,0.008999,0.809883,5792,5792,1251999392,0,0,0,0,270,270,0,0,2,998,100,2,2,20,0,0,0,100,2,0
0.000008,tcp,-,SYN,56,56,56,56,0E+6,30,0,56000.000000,56000.000000,0,0,0.810000,0.008000,0.809883,0.007999,5792,5792,3397821513,1251999393,0,0,0,270,270,0,0,1,999,97,1,1,15,0,0,0,87,1,0
0.000148,tcp,-,SYN,56,52,56,52,0,29,0,3027.027027,2810.810811,4,0,0.008000,0.148000,0.007999,0.147979,5792,5792,3397821513,1251999393,0,0,0,270,270,0,0,2,1000,98,2,2,16,0,0,0,88,2,0
0.000003,tcp,-,ACK,52,52,52,52,0E+6,32,0,138666.666667,138666.666667,0,0,0.148000,0.003000,0.147979,0.003000,5792,5792,1251999393,3397821514,1424219882.226357,0,1424219882.226357,270,270,0,0,3,949,100,3,3,21,0,0,0,100,3,0
0.012015,tcp,-,ACK,52,40,52,40,0,31,0,34.623387,26.633375,12,0,0.003000,12.015000,0.003000,12.013273,5792,16383,1251999393,3397821514,1424219882.226360,0,1424219882.226360,270,270,0,0,4,950,100,4,4,22,0,0,0,100,4,0
0.000008,tcp,http,FIN,40,40,40,40,0E+6,63,0,40000.000000,40000.000000,0,0,12.015000,0.008000,12.013273,0.007999,16383,16383,2254242647,2445109812,1424219882.238375,0,1424219882.238375,270,270,1,0,173,113,100,100,7,89,0,0,1,100,47,0
0.001097,tcp,http,FIN,40,40,40,40,0E+6,62,0,291.704649,291.704649,0,0,0.008000,1.097000,0.007999,1.096842,16383,16383,2254242647,2445109812,1424219882.238383,0,1424219882.238383,270,270,1,0,174,114,100,100,8,90,0,0,1,100,48,0
0.000007,tcp,-,FIN,40,40,40,40,0E+6,253,0,45714.285714,45714.285714,0,0,1.097000,0.007000,1.096842,0.006999,16383,16383,2445109812,2254242647,1424219882.239480,0,1424219882.239480,270,270,0,0,5,481,100,5,100,49,0,0,0,95,5,0
0.017092,tcp,-,FIN,40,40,40,40,0E+6,252,0,18.722209,18.722209,0,0,0.007000,17.092000,0.006999,17.089544,16383,16383,2445109812,2254242647,1424219882.239487,0,1424219882.239487,270,270,0,0,6,482,100,6,100,50,0,0,0,96,6,0
0.000009,tcp,-,ACK,40,40,40,40,0E+6,253,0,35555.555556,35555.555556,0,0,17.092000,0.009000,17.089544,0.008999,16383,16383,2445109813,2254242648,1424219882.256579,0,1424219882.256579,270,270,0,0,7,2313,100,7,100,51,0,0,0,97,7,0
0.030976,tcp,-,ACK,40,40,40,40,0E+6,252,0,10.330579,10.330579,0,0,0.009000,30.976000,0.008999,30.971551,16383,16383,2445109813,2254242648,1424219882.256588,0,1424219882.256588,270,270,0,0,8,2314,100,8,100,52,0,0,0,98,8,0
0.000009,tcp,http,ACK,40,40,40,40,0E+6,63,0,35555.555556,35555.555556,0,0,30.976000,0.009000,30.971551,0.008999,16383,16383,2254242648,2445109813,1424219882.287564,0,1424219882.287564,270,270,1,0,175,951,100,100,9,91,0,0,1,100,49,0
0.037808,tcp,http,ACK,40,56,40,56,3385.526872619551417689377909,62,0,8.463817,11.849344,0,16,0.009000,37.808000,0.008999,37.802571,16383,5792,2254242648,2445109813,0,0,0,270,270,1,0,176,952,100,100,10,92,0,0,1,100,50,0
0.000009,tcp,-,SYN,56,56,56,56,0E+6,32,0,49777.777778,49777.777778,0,0,37.808000,0.009000,37.802571,0.008999,5792,5792,3457385879,0,0,0,0,270,270,0,0,17,1001,100,17,1,5,0,0,0,100,13,0
0.000613,tcp,-,SYN,56,56,56,56,0E+6,31,0,730.831974,730.831974,0,0,0.009000,0.613000,0.008999,0.612912,5792,5792,3457385879,0,0,0,0,270,270,0,0,18,1002,100,18,2,6,0,0,0,100,14,0
0.000007,tcp,-,SYN,56,56,56,56,0E+6,30,0,64000.000000,64000.000000,0,0,0.613000,0.007000,0.612912,0.006999,5792,5792,1312316978,3457385880,0,0,0,270,270,0,0,1,1003,81,1,9,3,0,0,0,65,1,0
0.000152,tcp,-,SYN,56,52,56,52,0,29,0,2947.368421,2736.842105,4,0,0.007000,0.152000,0.006999,0.151978,5792,5792,1312316978,3457385880,0,0,0,270,270,0,0,2,1004,82,2,10,4,0,0,0,66,2,0
0.000003,tcp,-,ACK,52,52,52,52,0E+6,32,0,138666.666667,138666.666667,0,0,0.152000,0.003000,0.151978,0.003000,5792,5792,3457385880,1312316979,1424219882.326162,0,1424219882.326162,270,270,0,0,19,953,100,19,3,7,0,0,0,100,15,0
0.099222,tcp,-,ACK,52,56,52,56,322.5091209610771804640099978,31,0,4.192619,4.515128,0,4,0.003000,99.222000,0.003000,99.207764,5792,5792,3457385880,1312316979,0,0,0,270,270,0,0,20,954,100,20,4,8,0,0,0,100,16,0
0.000009,tcp,ssh,SYN,56,56,56,56,0E+6,32,0,49777.777778,49777.777778,0,0,99.222000,0.009000,99.207764,0.008999,5792,5792,3521581430,0,0,0,0,270,270,0,0,1,1005,100,1,1,3,0,0,0,100,1,0
0.000638,tcp,ssh,SYN,56,56,56,56,0E+6,31,0,702.194357,702.194357,0,0,0.009000,0.638000,0.008999,0.637908,5792,5792,3521581430,0,0,0,0,270,270,0,0,2,1006,100,2,2,4,0,0,0,100,2,0
0.000006,tcp,-,SYN,56,56,56,56,0E+6,30,0,74666.666667,74666.666667,0,0,0.638000,0.006000,0.637908,0.005999,5792,5792,1372334443,3521581431,0,0,0,269,269,0,0,1,1007,69,1,1,3,0,0,0,73,1,0
0.000152,tcp,-,SYN,56,52,56,52,0,29,0,2947.368421,2736.842105,4,0,0.006000,0.152000,0.005999,0.151978,5792,5792,1372334443,3521581431,0,0,0,269,269,0,0,2,1008,70,2,2,4,0,0,0,74,2,0
0.000004,tcp,ssh,ACK,52,52,52,52,0E+6,32,0,104000.000000,104000.000000,0,0,0.152000,0.004000,0.151978,0.003999,5792,5792,3521581431,1372334444,1424219882.426192,0,1424219882.426192,269,269,0,0,3,955,100,3,3,5,0,0,0,100,3,0
0.099217,tcp,ssh,ACK,52,66,52,66,1128.838807865587550520576111,31,0,4.192830,5.321669,0,14,0.004000,99.217000,0.003999,99.202777,5792,-,3521581431,1372334444,0,0,0,269,269,0,0,4,956,100,4,4,6,0,0,0,100,4,0
0.000009,udp,-,-,66,66,66,66,0E+6,32,0,58666.666667,58666.666667,0,0,99.217000,0.009000,99.202777,0.008999,-,-,-,-,0,0,0,269,269,0,0,0,1089,100,0,0,5,0,0,0,100,0,0
0.001110,udp,-,-,66,82,66,82,115315.3153153153153153153153,31,0,475.675676,590.990991,0,16,0.009000,1.110000,0.008999,1.109841,-,-,-,-,0,0,0,269,269,0,0,0,1090,100,0,0,6,0,0,0,100,0,0
0.000007,udp,-,-,82,82,82,82,0E+6,30,0,93714.285714,93714.285714,0,0,1.110000,0.007000,1.109841,0.006999,-,-,-,-,0,0,0,269,269,0,0,0,1091,71,0,0,3,0,0,0,95,0,0
0.000177,udp,-,-,82,56,82,56,0,29,0,3706.214689,2531.073446,26,0,0.007000,0.177000,0.006999,0.176975,-,5792,-,-,0,0,0,269,269,0,0,0,1092,72,0,0,4,0,0,0,96,0,0
0.000004,tcp,http,SYN,56,56,56,56,0E+6,32,0,112000.000000,112000.000000,0,0,0.177000,0.004000,0.176975,0.003999,5792,5792,1432002375,0,0,0,0,269,269,0,0,33,1009,100,33,1,7,0,0,1,100,41,0
0.000582,tcp,http,SYN,56,56,56,56,0E+6,31,0,769.759450,769.759450,0,0,0.004000,0.582000,0.003999,0.581917,5792,5792,1432002375,0,0,0,0,269,269,0,0,34,1010,100,34,2,8,0,0,1,100,42,0
0.000006,tcp,-,SYN,56,56,56,56,0E+6,30,0,74666.666667,74666.666667,0,0,0.582000,0.006000,0.581917,0.005999,5792,5792,3578480733,1432002376,0,0,0,269,269,0,0,1,1011,73,1,17,7,0,0,0,85,1,0
0.000168,tcp,-,SYN,56,52,56,52,0,29,0,2666.666667,2476.190476,4,0,0.006000,0.168000,0.005999,0.167976,5792,5792,3578480733,1432002376,0,0,0,269,269,0,0,2,1012,74,2,18,8,0,0,0,86,2,0
0.000005,tcp,http,ACK,52,52,52,52,0E+6,32,0,83200.000000,83200.000000,0,0,0.168000,0.005000,0.167976,0.004999,5792,5792,1432002376,3578480734,1424219882.527476,0,1424219882.527476,269,269,1,0,35,957,100,35,3,9,0,0,1,100,43,0
0.097931,tcp,http,ACK,52,66,52,66,1143.662374529005115846871777,31,0,4.247889,5.391551,0,14,0.005000,97.931000,0.004999,97.916982,5792,-,1432002376,3578480734,0,0,0,269,269,1,0,36,958,100,36,4,10,0,0,1,100,44,0
0.000009,udp,-,-,66,66,66,66,0E+6,32,0,58666.666667,58666.666667,0,0,97.931000,0.009000,97.916982,0.008999,-,-,-,-,0,0,0,269,269,0,0,0,1093,100,0,0,7,0,0,0,100,0,0
0.001074,udp,-,-,66,82,66,82,119180.6331471135940409683426,31,0,491.620112,610.800745,0,16,0.009000,1.074000,0.008999,1.073846,-,-,-,-,0,0,0,269,269,0,0,0,1094,100,0,0,8,0,0,0,100,0,0
0.000007,udp,-,-,82,82,82,82,0E+6,30,0,93714.285714,93714.285714,0,0,1.074000,0.007000,1.073846,0.006999,-,-,-,-,0,0,0,269,269,0,0,0,1095,85,0,0,5,0,0,0,75,0,0
0.000210,udp,-,-,82,56,82,56,0,29,0,3123.809524,2133.333333,26,0,0.007000,0.210000,0.006999,0.209970,-,5792,-,-,0,0,0,269,269,0,0,0,1096,86,0,0,6,0,0,0,76,0,0
0.000003,tcp,http,SYN,56,56,56,56,0E+6,32,0,149333.333333,149333.333333,0,0,0.210000,0.003000,0.209970,0.003000,5792,5792,3637388791,0,0,0,0,269,269,0,0,33,1013,100,33,1,5,0,0,1,100,29,0
0.000587,tcp,http,SYN,56,56,56,56,0E+6,31,0,763.202726,763.202726,0,0,0.003000,0.587000,0.003000,0.586916,5792,5792,3637388791,0,0,0,0,269,269,0,0,34,1014,100,34,2,6,0,0,1,100,30,0
0.000005,tcp,-,SYN,56,56,56,56,0E+6,30,0,89600.000000,89600.000000,0,0,0.587000,0.005000,0.586916,0.004999,5792,5792,1493094831,3637388792,0,0,0,269,269,0,0,1,1015,87,1,17,3,0,0,0,69,1,0
0.000170,tcp,-,SYN,56,52,56,52,0,29,0,2635.294118,2447.058824,4,0,0.005000,0.170000,0.004999,0.169976,5792,5792,1493094831,3637388792,0,0,0,269,269,0,0,2,1016,88,2,18,4,0,0,0,70,2,0
0.000006,tcp,http,ACK,52,52,52,52,0E+6,32,0,69333.333333,69333.333333,0,0,0.170000,0.006000,0.169976,0.005999,5792,5792,3637388792,1493094832,1424219882.627477,0,1424219882.627477,269,269,1,0,35,959,100,35,3,7,0,0,1,100,31,0
0.097904,tcp,http,ACK,52,56,52,56,326.8507926131720869423108351,31,0,4.249060,4.575911,0,4,0.006000,97.904000,0.005999,97.890006,5792,5792,3637388792,1493094832,0,0,0,269,269,1,0,36,960,100,36,4,8,0,0,1,100,32,0
0.000009,tcp,-,SYN,56,56,56,56,0E+6,32,0,49777.777778,49777.777778,0,0,97.904000,0.009000,97.890006,0.008999,5792,5792,1551999301,0,0,0,0,269,269,0,0,1,1017,100,1,1,11,0,0,0,100,1,0
0.000619,tcp,-,SYN,56,56,56,56,0E+6,31,0,723.747981,723.747981,0,0,0.009000,0.619000,0.008999,0.618912,5792,5792,1551999301,0,0,0,0,269,269,0,0,2,1018,100,2,2,12,0,0,0,100,2,0
0.000007,tcp,-,SYN,56,56,56,56,0E+6,30,0,64000.000000,64000.000000,0,0,0.619000,0.007000,0.618912,0.006999,5792,5792,3701897866,1551999302,0,0,0,269,269,0,0,1,1019,83,1,1,7,0,0,0,100,1,0
0.000151,tcp,-,SYN,56,52,56,52,0,29,0,2966.887417,2754.966887,4,0,0.007000,0.151000,0.006999,0.150978,5792,5792,3701897866,1551999302,0,0,0,269,269,0,0,2,1020,84,2,2,8,0,0,0,100,2,0
0.000004,tcp,-,ACK,52,52,52,52,0E+6,32,0,104000.000000,104000.000000,0,0,0.151000,0.004000,0.150978,0.003999,5792,5792,1551999302,3701897867,1424219882.726173,0,1424219882.726173,269,269,0,0,3,961,100,3,3,13,0,0,0,100,3,0
0.099227,tcp,-,ACK,52,56,52,56,322.4928698842049039072026767,31,0,4.192407,4.514900,0,4,0.004000,99.227000,0.003999,99.212829,5792,5792,1551999302,3701897867,0,0,0,269,269,0,0,4,962,100,4,4,14,0,0,0,100,4,0
0.000009,tcp,-,SYN,56,56,56,56,0E+6,32,0,49777.777778,49777.777778,0,0,99.227000,0.009000,99.212829,0.008999,5792,5792,1612001829,0,0,0,0,269,269,0,0,13,1021,100,13,1,13,0,0,0,100,9,0
0.000624,tcp,-,SYN,56,56,56,56,0E+6,31,0,717.948718,717.948718,0,0,0.009000,0.624000,0.008999,0.623911,5792,5792,1612001829,0,0,0,0,269,269,0,0,14,1022,100,14,2,14,0,0,0,100,10,0
0.000008,tcp,-,SYN,56,56,56,56,0E+6,30,0,56000.000000,56000.000000,0,0,0.624000,0.008000,0.623911,0.007999,5792,5792,1612332305,1612001830,0,0,0,268,268,0,0,1,1023,77,1,7,11,0,0,0,97,1,0
0.000173,tcp,-,SYN,56,52,56,52,0,29,0,2589.595376,2404.624277,4,0,0.008000,0.173000,0.007999,0.172975,5792,5792,1612332305,1612001830,0,0,0,268,268,0,0,2,1024,78,2,8,12,0,0,0,98,2,0
0.000004,tcp,-,ACK,52,52,52,52,0E+6,32,0,104000.000000,104000.000000,0,0,0.173000,0.004000,0.172975,0.003999,5792,5792,1612001830,1612332306,1424219882.826218,0,1424219882.826218,268,268,0,0,15,963,100,15,3,15,0,0,0,100,11,0
0.099170,tcp,-,ACK,52,56,52,56,322.6782293032166985983664415,31,0,4.194817,4.517495,0,4,0.004000,99.170000,0.003999,99.155849,5792,5792,1612001830,1612332306,0,0,0,268,268,0,0,16,964,100,16,4,16,0,0,0,100,12,0
0.000009,tcp,-,SYN,56,56,56,56,0E+6,32,0,49777.777778,49777.777778,0,0,99.170000,0.009000,99.155849,0.008999,5792,5792,3817386191,0,0,0,0,268,268,0,0,17,1025,100,17,1,13,0,0,0,100,5,0
0.000645,tcp,-,SYN,56,56,56,56,0E+6,31,0,694.573643,694.573643,0,0,0.009000,0.645000,0.008999,0.644908,5792,5792,3817386191,0,0,0,0,268,268,0,0,18,1026,100,18,2,14,0,0,0,100,6,0
0.000007,tcp,-,SYN,56,56,56,56,0E+6,30,0,64000.000000,64000.000000,0,0,0.645000,0.007000,0.644908,0.006999,5792,5792,3817717543,3817386192,0,0,0,268,268,0,0,1,1027,79,1,9,9,0,0,0,95,1,0
0.000148,tcp,-,SYN,56,52,56,52,0,29,0,3027.027027,2810.810811,4,0,0.007000,0.148000,0.006999,0.147979,5792,5792,3817717543,3817386192,0,0,0,268,268,0,0,2,1028,80,2,10,10,0,0,0,96,2,0
0.000004,tcp,-,ACK,52,52,52,52,0E+6,32,0,104000.000000,104000.000000,0,0,0.148000,0.004000,0.147979,0.003999,5792,5792,3817386192,3817717544,1424219882.926201,0,1424219882.926201,268,268,0,0,19,965,100,19,3,15,0,0,0,100,7,0
0.099213,tcp,-,ACK,52,73,52,73,1693.326479392821505246288289,31,0,4.192999,5.886325,0,21,0.004000,99.213000,0.003999,99.198855,5792,-,3817386192,3817717544,0,0,0,268,268,0,0,20,966,100,20,4,16,0,0,0,100,8,0
0.000034,udp,-,-,73,73,73,73,0E+6,32,0,17176.470588,17176.470588,0,0,99.213000,0.034000,99.198855,0.033995,-,-,-,-,0,0,0,268,268,0,0,0,1097,100,0,0,11,0,0,0,100,0,0
0.001164,udp,-,-,73,89,73,89,109965.6357388316151202749141,31,0,501.718213,611.683849,0,16,0.034000,1.164000,0.033995,1.163834,-,-,-,-,0,0,0,268,268,0,0,0,1098,100,0,0,12,0,0,0,100,0,0
0.000007,udp,-,-,89,89,89,89,0E+6,30,0,101714.285714,101714.285714,0,0,1.164000,0.007000,1.163834,0.006999,-,-,-,-,0,0,0,268,268,0,0,0,1099,89,0,0,7,0,0,0,89,0,0
0.000241,udp,-,-,89,56,89,56,0,29,0,2954.356846,1858.921162,33,0,0.007000,0.241000,0.006999,0.240966,-,5792,-,-,0,0,0,268,268,0,0,0,1100,90,0,0,8,0,0,0,90,0,0
0.000004,tcp,smtp,SYN,56,56,56,56,0E+6,32,0,112000.000000,112000.000000,0,0,0.241000,0.004000,0.240966,0.003999,5792,5792,3877388637,0,0,0,0,268,268,0,0,5,1029,100,5,1,9,0,0,0,100,5,0
0.000601,tcp,smtp,SYN,56,56,56,56,0E+6,31,0,745.424293,745.424293,0,0,0.004000,0.601000,0.003999,0.600914,5792,5792,3877388637,0,0,0,0,268,268,0,0,6,1030,100,6,2,10,0,0,0,100,6,0
0.000007,tcp,-,SYN,56,56,56,56,0E+6,30,0,64000.000000,64000.000000,0,0,0.601000,0.007000,0.600914,0.006999,5792,5792,3882758473,3877388638,0,0,0,268,268,0,0,1,1031,91,1,3,7,0,0,0,67,1,0
0.000141,tcp,-,SYN,56,52,56,52,0,29,0,3177.304965,2950.354610,4,0,0.007000,0.141000,0.006999,0.140980,5792,5792,3882758473,3877388638,0,0,0,268,268,0,0,2,1032,92,2,4,8,0,0,0,68,2,0
0.000004,tcp,smtp,ACK,52,52,52,52,0E+6,32,0,104000.000000,104000.000000,0,0,0.141000,0.004000,0.140980,0.003999,5792,5792,3877388638,3882758474,1424219883.027617,0,1424219883.027617,268,268,0,0,7,967,100,7,3,11,0,0,0,100,7,0
0.097800,tcp,smtp,ACK,52,73,52,73,1717.791411042944785276073620,31,0,4.253579,5.971370,0,21,0.004000,97.800000,0.003999,97.786076,5792,-,3877388638,3882758474,0,0,0,268,268,0,0,8,968,100,8,4,12,0,0,0,100,8,0
0.000040,udp,-,-,73,73,73,73,0E+6,32,0,14600.000000,14600.000000,0,0,97.800000,0.040000,97.786076,0.039994,-,-,-,-,0,0,0,268,268,0,0,0,1101,100,0,0,9,0,0,0,100,0,0
0.001124,udp,-,-,73,89,73,89,113879.0035587188612099644128,31,0,519.572954,633.451957,0,16,0.040000,1.124000,0.039994,1.123840,-,-,-,-,0,0,0,268,268,0,0,0,1102,100,0,0,10,0,0,0,100,0,0
0.000008,udp,-,-,89,89,89,89,0E+6,30,0,89000.000000,89000.000000,0,0,1.124000,0.008000,1.123840,0.007999,-,-,-,-,0,0,0,268,268,0,0,0,1103,93,0,0,7,0,0,0,67,0,0
0.000193,udp,-,-,89,56,89,56,0,29,0,3689.119171,2321.243523,33,0,0.008000,0.193000,0.007999,0.192973,-,5792,-,-,0,0,0,268,268,0,0,0,1104,94,0,0,8,0,0,0,68,0,0
0.000004,tcp,smtp,SYN,56,56,56,56,0E+6,32,0,112000.000000,112000.000000,0,0,0.193000,0.004000,0.192973,0.003999,5792,5792,3941583829,0,0,0,0,268,268,0,0,9,1033,100,9,1,43,0,0,0,100,9,0
0.000562,tcp,smtp,SYN,56,56,56,56,0E+6,31,0,797.153025,797.153025,0,0,0.004000,0.562000,0.003999,0.561920,5792,5792,3941583829,0,0,0,0,268,268,0,0,10,1034,100,10,2,44,0,0,0,100,10,0
0.000006,tcp,-,SYN,56,56,56,56,0E+6,30,0,74666.666667,74666.666667,0,0,0.562000,0.006000,0.561920,0.005999,5792,5792,3938514040,3941583830,0,0,0,268,268,0,0,1,1035,95,1,5,31,0,0,0,100,1,0
0.000109,tcp,-,SYN,56,52,56,52,0,29,0,4110.091743,3816.513761,4,0,0.006000,0.109000,0.005999,0.108984,5792,5792,3938514040,3941583830,0,0,0,268,268,0,0,2,1036,96,2,6,32,0,0,0,100,2,0
0.000006,tcp,smtp,ACK,52,52,52,52,0E+6,32,0,69333.333333,69333.333333,0,0,0.109000,0.006000,0.108984,0.005999,5792,5792,3941583830,3938514041,1424219883.127467,0,1424219883.127467,268,268,0,0,11,969,100,11,3,45,0,0,0,100,11,0
0.097933,tcp,smtp,ACK,52,73,52,73,1715.458527768984918260443364,31,0,4.247802,5.963261,0,21,0.006000,97.933000,0.005999,97.919077,5792,-,3941583830,3938514041,0,0,0,268,268,0,0,12,970,100,12,4,46,0,0,0,100,12,0
0.000010,udp,-,-,73,73,73,73,0E+6,32,0,58400.000000,58400.000000,0,0,97.933000,0.010000,97.919077,0.009999,-,-,-,-,0,0,0,268,268,0,0,0,1105,100,0,0,23,0,0,0,100,0,0
0.001069,udp,-,-,73,89,73,89,119738.0729653882132834424696,31,0,546.304958,666.043031,0,16,0.010000,1.069000,0.009999,1.068848,-,-,-,-,0,0,0,268,268,0,0,0,1106,100,0,0,24,0,0,0,100,0,0
